,ID,Gene,BC0,BC0-fun,BC1,BC1-fun,BC2,BC2-fun,BC3,BC3-fun,BC4,BC4-fun,PromIde,PromSeg,GeneIde,GeneSeg
599,BC-6.5,csgB,BC-6,cell structure,BC-6.5,pilus,NaN,None,NaN,None,NaN,None,2.65,0.188541667,1.16,0.08552631599999999
600,BC-8.2,mprA,BC-8,extrachromosomal,BC-8.2,plasmid related,NaN,None,NaN,None,NaN,None,0.56,0.047945205,0.7,0.04519774
601,BC-8.2,lon,BC-8,extrachromosomal,BC-8.2,plasmid related,NaN,None,NaN,None,NaN,None,0.84,0.051413882,1.35,0.08450106199999999
602,BC-8.2,ftsH,BC-8,extrachromosomal,BC-8.2,plasmid related,NaN,None,NaN,None,NaN,None,0.13,0.006644518,1.62,0.10749354
603,BC-1.7.14,purR,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.14,polyamine biosynthesis,NaN,None,NaN,None,0.94,0.066,1.86,0.10331384
604,BC-1.2.4,malP,BC-1,metabolism,BC-1.2,degradation of macromolecules,BC-1.2.4,polysaccharides,NaN,None,NaN,None,2.64,0.166060606,2.73,0.162907268
605,BC-4.2.A,yrbG,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,0.51,0.04368932,1.89,0.139059305
606,BC-4.2.A,yhjX,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,4.5,0.195348837,4.67,0.19272125699999998
607,BC-4.2.A,tyrP,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,2.88,0.152284264,2.9,0.149339934
608,BC-4.2.A,shiA,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,1.79,0.120155039,2.32,0.145026576
609,BC-4.2.A,rhaT,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,0.75,0.061601643,2.56,0.13429951699999998
610,BC-4.2.A,putP,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,0.6,0.047222222,2.9,0.135188867
611,BC-4.2.A,proP,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,1.94,0.178494624,1.84,0.15635395900000001
612,BC-4.2.A,nupG,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,2.07,0.146401985,1.82,0.09944311900000001
613,BC-4.2.A,nupC,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,1.41,0.07962963,1.83,0.103906899
614,BC-4.2.A,nhaB,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,1.48,0.089411765,2.67,0.160181582
615,BC-4.2.A,narK,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,0.9,0.074074074,1.92,0.109195402
616,BC-4.2.A,mtr,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,2.17,0.132022472,4.41,0.16787148600000001
617,BC-4.2.A,mntH,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,1.41,0.07962963,2.71,0.15819209
618,BC-4.2.A,mdtJ,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,1.67,0.10603588900000001,2.7,0.169398907
619,BC-4.2.A,lysP,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,1.55,0.105651106,1.86,0.12857142900000001
620,BC-4.2.A,gntP,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,1.89,0.127306273,2.94,0.149553571
621,BC-4.2.A,focA,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,1.37,0.069078947,1.18,0.060606060999999996
622,BC-4.2.A,fieF,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,0.66,0.03180212,1.94,0.137320044
623,BC-4.2.A,entS,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,0.45,0.044871795,3.41,0.177458034
624,BC-4.2.A,tppB,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,2.99,0.198275862,1.74,0.104457751
625,BC-4.2.A,dcuB,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,2.67,0.19509043899999998,1.71,0.134228188
626,BC-4.2.A,dcuA,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,0.92,0.056426332,1.1,0.079109063
627,BC-4.2.A,dctA,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,0.48,0.065104167,1.41,0.108780109
628,BC-4.2.A,caiT,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,3.63,0.158518519,1.83,0.10627062699999999
629,BC-4.2.A,cadB,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,2.01,0.132275132,1.07,0.05917603
630,BC-4.2.A,araJ,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,1.8,0.103975535,2.68,0.137552743
631,BC-4.2.A,araE,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,2.93,0.16860465100000002,2.14,0.11980267800000001
632,BC-4.2.A,acrA,BC-4,transport,BC-4.2,Electrochemical potential driven transporters,BC-4.2.A,"Porters (Uni-, Sym- and Antiporters)",NaN,None,NaN,None,0.34,0.029154519,1.57,0.102177554
633,BC-3.1.3,sulA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.3,posttranscriptional,NaN,None,NaN,None,1.2,0.104761905,1.73,0.13529411800000002
634,BC-3.1.3,ssrA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.3,posttranscriptional,NaN,None,NaN,None,4.25,0.20143884899999998,0.16,0.011019283999999999
635,BC-3.1.3,rraB,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.3,posttranscriptional,NaN,None,NaN,None,1.38,0.107438017,1.92,0.119904077
636,BC-3.1.3,iraP,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.3,posttranscriptional,NaN,None,NaN,None,2.82,0.18918918899999998,1.85,0.09195402300000001
637,BC-3.1.3,glmY,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.3,posttranscriptional,NaN,None,NaN,None,4.52,0.209854015,0.67,0.054347825999999995
638,BC-3.1.3,csrB,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.3,posttranscriptional,NaN,None,NaN,None,2.2,0.145631068,0.75,0.062330622999999995
639,BC-2.3.3,srkA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.3,posttranslational modification,NaN,None,NaN,None,1.72,0.089928058,1.9,0.119554205
640,BC-2.3.3,sixA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.3,posttranslational modification,NaN,None,NaN,None,1.56,0.081683168,2.64,0.148148148
641,BC-2.3.3,ycfD,BC-2,information transfer,BC-2.3,protein related,BC-2.3.3,posttranslational modification,NaN,None,NaN,None,1.48,0.11552346599999999,2.84,0.15597148
642,BC-2.3.3,rcsD,BC-2,information transfer,BC-2.3,protein related,BC-2.3.3,posttranslational modification,NaN,None,NaN,None,2.19,0.157587549,2.1,0.132435466
643,BC-2.3.3,ptsG,BC-2,information transfer,BC-2.3,protein related,BC-2.3.3,posttranslational modification,NaN,None,NaN,None,0.84,0.064516129,0.77,0.065550907
644,BC-2.3.3,pflA,BC-2,information transfer,BC-2.3,protein related,BC-2.3.3,posttranslational modification,NaN,None,NaN,None,0.31,0.022900762999999998,2.02,0.10526315800000001
645,BC-2.3.3,pka,BC-2,information transfer,BC-2.3,protein related,BC-2.3.3,posttranslational modification,NaN,None,NaN,None,1.25,0.08583691,2.86,0.158211199
646,BC-2.3.3,lgt,BC-2,information transfer,BC-2.3,protein related,BC-2.3.3,posttranslational modification,NaN,None,NaN,None,0.78,0.053977273,1.47,0.100456621
647,BC-2.3.3,glrK,BC-2,information transfer,BC-2.3,protein related,BC-2.3.3,posttranslational modification,NaN,None,NaN,None,1.62,0.1,2.82,0.148459384
648,BC-2.3.3,def,BC-2,information transfer,BC-2.3,protein related,BC-2.3.3,posttranslational modification,NaN,None,NaN,None,1.02,0.07485029900000001,0.85,0.056862745
649,BC-2.3.3,dcuS,BC-2,information transfer,BC-2.3,protein related,BC-2.3.3,posttranslational modification,NaN,None,NaN,None,3.12,0.259162304,2.71,0.204044118
650,BC-8.1,tsx,BC-8,extrachromosomal,BC-8.1,prophage genes and phage related functions,NaN,None,NaN,None,NaN,None,2.01,0.092,1.88,0.08361581900000001
651,BC-8.1,pspF,BC-8,extrachromosomal,BC-8.1,prophage genes and phage related functions,NaN,None,NaN,None,NaN,None,1.05,0.070652174,2.93,0.16359918199999998
652,BC-8.1,ompX,BC-8,extrachromosomal,BC-8.1,prophage genes and phage related functions,NaN,None,NaN,None,NaN,None,1.38,0.103211009,0.6,0.045454545
653,BC-8.1,lon,BC-8,extrachromosomal,BC-8.1,prophage genes and phage related functions,NaN,None,NaN,None,NaN,None,0.84,0.051413882,1.35,0.08450106199999999
654,BC-8.1,hfq,BC-8,extrachromosomal,BC-8.1,prophage genes and phage related functions,NaN,None,NaN,None,NaN,None,0.32,0.031358885,0.42,0.022653722
655,BC-3.1.3.4,recA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.3,posttranscriptional,BC-3.1.3.4,"proteases, cleavage of compounds",NaN,None,0.81,0.060498221,1.36,0.09039548
656,BC-3.1.3.4,lon,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.3,posttranscriptional,BC-3.1.3.4,"proteases, cleavage of compounds",NaN,None,0.84,0.051413882,1.35,0.08450106199999999
657,BC-3.1.3.4,degS,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.3,posttranscriptional,BC-3.1.3.4,"proteases, cleavage of compounds",NaN,None,1.38,0.103092784,2.81,0.139513109
658,BC-3.1.3.4,clpP,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.3,posttranscriptional,BC-3.1.3.4,"proteases, cleavage of compounds",NaN,None,0.53,0.035714286,1.12,0.056089744000000004
659,BC-5.6,yqhD,BC-5,cell processes,BC-5.6,protection,NaN,None,NaN,None,NaN,None,1.78,0.100591716,2.03,0.125429553
660,BC-5.6,spy,BC-5,cell processes,BC-5.6,protection,NaN,None,NaN,None,NaN,None,1.62,0.12052730699999999,0.91,0.082304527
661,BC-1.2.3,sohB,BC-1,metabolism,BC-1.2,degradation of macromolecules,BC-1.2.3,proteins/peptides/glycopeptides,NaN,None,NaN,None,1.6,0.118764846,2.32,0.14285714300000002
662,BC-1.2.3,ptrA,BC-1,metabolism,BC-1.2,degradation of macromolecules,BC-1.2.3,proteins/peptides/glycopeptides,NaN,None,NaN,None,2.4,0.127320955,2.78,0.14260989999999998
663,BC-1.2.3,pepD,BC-1,metabolism,BC-1.2,degradation of macromolecules,BC-1.2.3,proteins/peptides/glycopeptides,NaN,None,NaN,None,0.49,0.045454545,2.24,0.124142661
664,BC-1.2.3,pepA,BC-1,metabolism,BC-1.2,degradation of macromolecules,BC-1.2.3,proteins/peptides/glycopeptides,NaN,None,NaN,None,0.12,0.014957265,2.92,0.140873016
665,BC-1.2.3,lon,BC-1,metabolism,BC-1.2,degradation of macromolecules,BC-1.2.3,proteins/peptides/glycopeptides,NaN,None,NaN,None,0.84,0.051413882,1.35,0.08450106199999999
666,BC-1.2.3,ftsH,BC-1,metabolism,BC-1.2,degradation of macromolecules,BC-1.2.3,proteins/peptides/glycopeptides,NaN,None,NaN,None,0.13,0.006644518,1.62,0.10749354
667,BC-1.2.3,degS,BC-1,metabolism,BC-1.2,degradation of macromolecules,BC-1.2.3,proteins/peptides/glycopeptides,NaN,None,NaN,None,1.38,0.103092784,2.81,0.139513109
668,BC-1.2.3,degQ,BC-1,metabolism,BC-1.2,degradation of macromolecules,BC-1.2.3,proteins/peptides/glycopeptides,NaN,None,NaN,None,1.33,0.10298103,2.24,0.146376812
669,BC-1.2.3,clpP,BC-1,metabolism,BC-1.2,degradation of macromolecules,BC-1.2.3,proteins/peptides/glycopeptides,NaN,None,NaN,None,0.53,0.035714286,1.12,0.056089744000000004
670,BC-1.5.2.1,purR,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.2,nucleotides,BC-1.5.2.1,purine biosynthesis,NaN,None,0.94,0.066,1.86,0.10331384
671,BC-1.5.2.1,purM,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.2,nucleotides,BC-1.5.2.1,purine biosynthesis,NaN,None,2.38,0.134980989,2.02,0.10982659
672,BC-1.5.2.1,purL,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.2,nucleotides,BC-1.5.2.1,purine biosynthesis,NaN,None,1.2,0.076086957,3.22,0.15432098800000002
673,BC-1.5.2.1,purC,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.2,nucleotides,BC-1.5.2.1,purine biosynthesis,NaN,None,1.45,0.094202899,1.19,0.079831933
674,BC-1.5.2.1,purA,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.2,nucleotides,BC-1.5.2.1,purine biosynthesis,NaN,None,0.43,0.036065573999999996,1.18,0.068514242
675,BC-1.5.2.1,guaB,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.2,nucleotides,BC-1.5.2.1,purine biosynthesis,NaN,None,0.69,0.051912568,3.19,0.129931973
676,BC-1.5.2.3,gmk,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.2,nucleotides,BC-1.5.2.3,purine ribonucleotide biosynthesis,NaN,None,2.55,0.132897603,1.02,0.0625
677,BC-4.9.B,yccA,BC-4,transport,BC-4.9,None,BC-4.9.B,Putative uncharacterized transport protein,NaN,None,NaN,None,1.99,0.131707317,1.87,0.106060606
678,BC-4.9.B,wza,BC-4,transport,BC-4.9,None,BC-4.9.B,Putative uncharacterized transport protein,NaN,None,NaN,None,1.92,0.18378995399999998,2.23,0.136842105
679,BC-4.9.B,mntP,BC-4,transport,BC-4.9,None,BC-4.9.B,Putative uncharacterized transport protein,NaN,None,NaN,None,1.77,0.118670886,1.87,0.12345679
680,BC-1.5.3.6,gapA,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.3,"cofactors, small molecule carriers",BC-1.5.3.6,pyridoxal 5'phosphate,NaN,None,0.87,0.06445672200000001,0.4,0.035140562
681,BC-1.5.2.2,pyrF,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.2,nucleotides,BC-1.5.2.2,pyrimidine biosynthesis,NaN,None,2.87,0.164556962,2.68,0.16395664
682,BC-1.5.2.2,pyrC,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.2,nucleotides,BC-1.5.2.2,pyrimidine biosynthesis,NaN,None,1.0,0.048701299,3.13,0.17669532
683,BC-1.5.2.2,purR,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.2,nucleotides,BC-1.5.2.2,pyrimidine biosynthesis,NaN,None,0.94,0.066,1.86,0.10331384
684,BC-1.5.2.2,carA,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.2,nucleotides,BC-1.5.2.2,pyrimidine biosynthesis,NaN,None,4.35,0.217325228,2.18,0.113141862
685,BC-1.5.2.4,cmk,BC-1,metabolism,BC-1.5,biosynthesis of building blocks,BC-1.5.2,nucleotides,BC-1.5.2.4,pyrimidine ribonucleotide biosynthesis,NaN,None,0.86,0.053475935999999995,1.54,0.080409357
686,BC-1.3.3,aceE,BC-1,metabolism,BC-1.3,"energy metabolism, carbon",BC-1.3.3,pyruvate dehydrogenase,NaN,None,NaN,None,0.72,0.059782609,1.2,0.081456456
687,BC-1.7.28,poxB,BC-1,metabolism,BC-1.7,central intermediary metabolism,BC-1.7.28,pyruvate oxidation,NaN,None,NaN,None,1.9,0.107784431,3.79,0.175683537
688,BC-5.6.1,uvrB,BC-5,cell processes,BC-5.6,protection,BC-5.6.1,radiation,NaN,None,NaN,None,3.22,0.20641025600000001,3.36,0.164688427
689,BC-5.6.1,uvrA,BC-5,cell processes,BC-5.6,protection,BC-5.6.1,radiation,NaN,None,NaN,None,0.9,0.067982456,3.19,0.140984768
690,BC-5.6.1,nfo,BC-5,cell processes,BC-5.6,protection,BC-5.6.1,radiation,NaN,None,NaN,None,0.24,0.029090908999999998,1.74,0.097902098
691,BC-3,purR,BC-3,regulation,NaN,None,NaN,None,NaN,None,NaN,None,0.94,0.066,1.86,0.10331384
692,BC-3,typA,BC-3,regulation,NaN,None,NaN,None,NaN,None,NaN,None,0.85,0.034843206,0.93,0.060307018
693,BC-3.3.2,treR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.2,regulon,NaN,None,NaN,None,1.51,0.098445596,2.54,0.143459916
694,BC-3.3.2,soxS,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.2,regulon,NaN,None,NaN,None,1.13,0.06271777,2.33,0.12345679
695,BC-3.3.2,purR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.2,regulon,NaN,None,NaN,None,0.94,0.066,1.86,0.10331384
696,BC-3.3.2,oxyR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.2,regulon,NaN,None,NaN,None,1.23,0.06397306400000001,2.05,0.114379085
697,BC-3.3.2,lexA,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.2,regulon,NaN,None,NaN,None,1.11,0.054662379000000004,0.99,0.072249589
698,BC-3.3.2,fadR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.2,regulon,NaN,None,NaN,None,1.48,0.089411765,1.71,0.08611111099999999
699,BC-3.3.2,cytR,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.2,regulon,NaN,None,NaN,None,3.23,0.11634349,1.89,0.115646259
700,BC-3.3.2,cbl,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.2,regulon,NaN,None,NaN,None,1.9,0.181518152,2.18,0.177707676
701,BC-3.3.2,asnC,BC-3,regulation,BC-3.3,genetic unit regulated,BC-3.3.2,regulon,NaN,None,NaN,None,1.89,0.11048158599999999,2.22,0.122004357
702,BC-3.1.2.3,yneJ,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,3.76,0.17549668899999998,3.28,0.16553288
703,BC-3.1.2.3,tyrR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.09,0.091690544,3.24,0.177042802
704,BC-3.1.2.3,trpR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.14,0.091216216,1.8,0.100917431
705,BC-3.1.2.3,treR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.51,0.098445596,2.54,0.143459916
706,BC-3.1.2.3,torR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.68,0.099697885,2.59,0.138528139
707,BC-3.1.2.3,soxS,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.13,0.06271777,2.33,0.12345679
708,BC-3.1.2.3,soxR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.13,0.06271777,2.71,0.135483871
709,BC-3.1.2.3,rcsA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.79,0.10483871,1.06,0.056089744000000004
710,BC-3.1.2.3,rcnR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.17,0.099071207,1.38,0.128205128
711,BC-3.1.2.3,putA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,0.93,0.058139535,2.97,0.152409791
712,BC-3.1.2.3,purR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,0.94,0.066,1.86,0.10331384
713,BC-3.1.2.3,pspF,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.05,0.070652174,2.93,0.16359918199999998
714,BC-3.1.2.3,oxyR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.23,0.06397306400000001,2.05,0.114379085
715,BC-3.1.2.3,ompR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,0.72,0.04428904400000001,2.25,0.093055556
716,BC-3.1.2.3,nrdR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.34,0.099431818,0.98,0.075555556
717,BC-3.1.2.3,mprA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,0.56,0.047945205,0.7,0.04519774
718,BC-3.1.2.3,mlc,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.7,0.11904761900000001,2.65,0.152334152
719,BC-3.1.2.3,metJ,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,2.35,0.09205020900000001,0.76,0.040880503
720,BC-3.1.2.3,malI,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,0.74,0.074468085,2.74,0.16909621
721,BC-3.1.2.3,lrp,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,0.63,0.060160427999999995,0.67,0.036363636
722,BC-3.1.2.3,lexA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.11,0.054662379000000004,0.99,0.072249589
723,BC-3.1.2.3,ilvY,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,2.62,0.148148148,6.07,0.220357942
724,BC-3.1.2.3,ihfB,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,0.12,0.013850416,0.32,0.01754386
725,BC-3.1.2.3,hns,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.42,0.10408921900000001,0.78,0.065217391
726,BC-3.1.2.3,glcC,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.37,0.086092715,1.71,0.116339869
727,BC-3.1.2.3,gcvR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,0.55,0.034482759,1.32,0.09075043599999999
728,BC-3.1.2.3,gcvA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,0.6,0.036363636,1.76,0.10348583900000001
729,BC-3.1.2.3,galS,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.5,0.104956268,2.22,0.144092219
730,BC-3.1.2.3,galR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.43,0.093078759,2.35,0.149224806
731,BC-3.1.2.3,fnr,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.32,0.10353535400000001,1.27,0.071713147
732,BC-3.1.2.3,fadR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.48,0.089411765,1.71,0.08611111099999999
733,BC-3.1.2.3,cytR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,3.23,0.11634349,1.89,0.115646259
734,BC-3.1.2.3,csgD,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,2.65,0.188541667,1.7,0.11827957
735,BC-3.1.2.3,crp,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,0.66,0.059642147,1.02,0.07266982599999999
736,BC-3.1.2.3,bolA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.26,0.086956522,0.63,0.053459119000000006
737,BC-3.1.2.3,asnC,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.89,0.11048158599999999,2.22,0.122004357
738,BC-3.1.2.3,argR,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,0.75,0.061320755,1.34,0.089171975
739,BC-3.1.2.3,arcA,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.31,0.096505824,0.18,0.021276596000000002
740,BC-3.1.2.3,araC,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.0,0.068518519,2.42,0.121729238
741,BC-3.1.2.3,aidB,BC-3,regulation,BC-3.1,type of regulation,BC-3.1.2,transcriptional level,BC-3.1.2.3,repressor,NaN,None,1.84,0.112280702,2.46,0.15129151300000002
